"F",1,1,48
40,27
40,39
40,47
40,51
42,29
42,33
42,35
42,37
42,49
44,31
44,33
"F",8,362,409
1,29
3,33
5,29
5,35
7,29
7,37
9,39
11,39
13,29
15,29
17,29
17,39
19,29
19,39
21,29
21,41
23,29
23,43
23,47
23,51
25,21
25,23
25,25
25,51
27,19
27,51
29,17
29,19
29,51
31,23
31,51
33,25
33,51
35,25
35,51
37,25
37,51
39,41
39,45
39,51
41,27
41,39
41,47
41,51
43,29
43,35
43,37
45,31
"F",9,410,461
1,37
3,35
3,39
5,41
7,43
9,43
11,35
11,43
13,35
13,43
15,35
15,43
17,43
19,33
19,35
19,43
21,31
21,43
21,51
23,21
23,23
23,27
23,29
23,45
23,47
23,51
25,19
25,51
27,21
27,51
29,51
31,25
31,51
33,25
33,51
35,25
35,51
37,43
37,45
37,51
39,27
39,41
39,47
39,51
41,29
41,33
41,35
41,37
41,39
41,49
43,31
43,33
"F",10,462,507
3,41
3,43
5,41
5,45
7,41
9,41
13,45
17,35
17,37
17,43
19,23
19,27
19,33
19,43
19,51
21,23
21,29
21,31
21,45
21,47
21,51
23,23
23,51
25,51
27,25
27,51
29,25
29,51
31,51
33,25
33,51
35,43
35,45
35,51
37,27
37,41
37,47
37,51
39,29
39,33
39,35
39,37
39,39
39,49
41,31
41,33
"F",11,508,552
1,47
3,49
5,49
9,45
11,45
13,45
15,41
15,43
15,49
17,25
17,37
17,49
19,25
19,29
19,33
19,49
19,51
21,27
21,51
23,27
23,51
25,27
25,51
27,27
27,51
29,27
29,51
31,51
33,25
33,51
35,43
35,45
35,51
37,27
37,41
37,47
37,51
39,29
39,33
39,35
39,37
39,39
39,49
41,31
41,33
"F",12,553,592
3,49
3,51
5,49
5,51
7,49
7,51
9,49
9,51
11,49
11,51
13,47
13,51
15,39
15,41
15,51
17,27
17,29
17,35
17,51
19,51
21,27
21,51
23,27
23,51
25,51
27,51
29,51
31,51
33,51
35,43
35,45
35,51
37,27
37,41
37,47
37,51
39,29
39,33
39,37
39,39
"F",13,593,629
2,51
4,51
6,51
8,49
8,51
10,49
10,51
12,47
12,51
14,37
14,39
14,41
14,51
16,35
16,51
18,29
18,51
20,27
20,51
22,27
22,51
24,51
26,51
28,51
30,51
32,51
34,43
34,45
34,51
36,27
36,41
36,47
36,51
38,29
38,33
38,37
38,39
"F",14,630,662
2,51
4,51
6,51
8,51
10,51
12,49
12,51
14,33
14,51
16,31
16,33
16,51
18,29
18,51
20,51
22,51
24,51
26,51
28,27
28,51
30,27
30,51
32,43
32,45
32,51
34,27
34,41
34,47
34,51
36,29
36,33
36,37
36,39
"F",15,663,701
2,49
2,51
4,49
4,51
6,35
6,37
6,39
6,41
6,43
6,45
6,47
6,49
6,51
8,33
8,51
10,31
10,51
12,29
12,51
14,29
14,51
16,51
18,51
20,27
20,51
22,27
22,51
24,27
24,51
26,27
26,47
26,51
28,29
28,33
28,35
28,37
28,41
28,49
30,31
"F",16,702,740
2,51
4,33
4,35
4,37
4,39
4,41
4,43
4,45
4,47
4,49
4,51
6,29
6,51
8,27
8,51
10,25
10,51
12,25
12,51
14,23
14,51
16,21
16,51
18,51
20,19
20,51
22,19
22,51
24,21
24,37
24,41
24,47
24,51
26,25
26,29
26,31
26,33
26,35
28,27
"F",17,741,780
1,51
3,29
3,31
3,33
3,35
3,37
3,39
3,41
3,43
3,45
3,47
3,49
3,51
5,21
5,23
5,51
7,17
7,51
9,15
9,51
11,11
11,51
13,51
15,51
17,9
17,51
19,9
21,11
23,13
23,17
25,23
25,29
25,31
25,35
25,37
25,39
25,41
25,43
25,45
25,49
"F",18,781,826
2,17
2,19
2,21
2,23
2,25
2,27
2,29
2,31
2,33
2,35
2,37
2,39
2,41
2,43
2,45
2,47
2,49
2,51
4,15
4,51
6,13
6,51
8,9
8,51
10,51
12,7
12,51
14,51
16,7
16,49
16,51
18,9
18,11
18,13
18,49
20,15
20,17
20,19
20,25
20,27
20,29
20,31
20,43
20,45
20,47
20,49
"F",19,827,863
1,17
1,19
3,13
3,15
3,51
5,9
5,51
7,9
7,51
9,9
9,49
9,51
11,49
13,7
13,49
15,5
15,49
17,7
19,9
19,11
19,15
19,33
19,35
19,37
19,51
21,21
21,23
21,31
21,45
21,47
21,49
21,51
23,27
23,29
23,31
23,51
25,51
"F",20,864,913
2,15
2,17
2,27
2,29
2,31
2,33
2,35
2,37
2,39
2,41
2,43
2,45
2,47
4,9
4,11
4,13
4,49
6,51
8,51
12,7
14,5
14,49
16,5
16,49
18,7
18,11
18,13
18,29
18,31
18,33
18,49
18,51
20,9
20,15
20,17
20,19
20,21
20,29
20,37
20,39
20,41
20,43
20,45
20,51
22,23
22,25
22,31
22,49
22,51
24,51
"F",21,914,957
2,15
2,39
2,41
2,43
2,45
2,47
4,11
4,49
4,51
6,9
6,51
8,9
8,51
12,7
12,49
14,5
14,49
16,5
16,49
18,7
18,11
18,13
18,31
18,33
18,49
18,51
20,15
20,17
20,19
20,21
20,31
20,37
20,39
20,41
20,43
20,45
20,51
22,23
22,25
22,27
22,31
22,49
22,51
24,51
"F",22,958,997
2,15
2,17
2,49
4,11
4,13
4,51
6,9
6,51
8,9
8,51
10,49
12,7
12,49
14,5
14,49
16,5
16,49
18,7
18,11
18,13
18,31
18,33
18,49
20,15
20,17
20,19
20,21
20,31
20,37
20,39
20,41
20,43
20,51
22,23
22,25
22,27
22,31
22,49
22,51
24,51
"F",23,998,1035
2,15
2,19
2,21
2,23
2,25
2,27
2,29
2,49
4,9
4,11
4,13
6,51
8,51
10,7
10,49
12,7
12,49
14,5
14,49
16,5
18,7
18,11
18,13
18,49
20,15
20,17
20,19
20,37
20,39
20,41
20,43
20,51
22,23
22,25
22,31
22,49
22,51
24,51
"F",24,1036,1069
1,17
1,19
1,45
1,47
3,13
3,15
3,49
5,9
5,51
7,51
9,7
9,49
9,51
11,7
11,49
13,5
17,5
19,7
19,9
19,13
19,31
19,33
19,35
19,51
21,21
21,31
21,45
21,47
21,51
23,27
23,29
23,49
23,51
25,51
"F",25,1070,1116
1,19
1,21
1,23
1,25
1,27
1,29
1,31
1,33
1,35
1,37
1,39
1,41
1,43
1,45
1,47
3,13
3,15
3,49
3,51
5,9
5,51
7,9
7,51
9,9
11,7
13,7
13,49
15,5
15,49
17,7
17,49
17,51
19,9
19,11
19,15
19,35
19,37
19,51
21,23
21,25
21,29
21,47
21,49
21,51
23,27
23,29
23,51
"F",26,1117,1159
1,19
1,21
1,23
1,31
1,33
1,35
1,37
1,39
1,41
1,43
1,45
1,47
3,15
3,17
3,49
5,11
5,13
5,49
7,51
9,51
11,9
11,51
13,7
13,47
13,49
13,51
15,5
15,47
15,51
17,5
17,45
17,47
19,7
19,11
19,39
19,41
21,15
21,33
21,35
23,21
23,31
25,27
25,29
"F",27,1160,1201
1,21
1,23
1,25
1,27
1,29
1,31
1,33
1,35
1,37
1,39
1,41
1,43
1,45
1,47
3,17
3,49
5,13
5,51
7,11
7,51
9,51
11,9
11,45
11,51
13,7
15,7
17,7
17,43
19,9
19,13
19,39
19,41
21,15
21,35
21,37
23,19
23,21
23,31
23,33
25,23
25,25
25,29
"F",28,1202,1243
2,23
2,25
2,27
2,29
2,31
2,33
2,35
2,37
2,39
2,43
2,45
4,19
4,21
4,47
6,17
6,41
8,15
8,41
8,43
8,45
8,51
10,13
10,51
12,11
12,45
12,51
14,11
16,45
18,9
18,45
20,41
20,43
22,9
22,37
22,39
24,11
24,13
24,17
24,35
26,19
26,21
26,31
"F",29,1244,1295
1,35
1,37
1,39
1,41
3,31
3,45
5,23
5,25
5,27
5,39
5,41
5,43
5,45
5,47
7,21
7,39
9,21
9,39
11,15
11,17
11,19
11,41
13,13
13,43
13,45
13,47
13,51
15,11
15,51
17,45
17,47
17,51
19,9
19,43
23,11
23,45
25,11
25,41
25,43
27,11
27,37
27,39
29,13
29,35
31,17
31,29
31,31
33,19
33,21
33,23
33,25
33,27
"F",30,1296,1342
2,33
2,35
4,37
6,39
10,31
10,41
12,31
12,41
14,29
16,23
16,27
16,39
18,21
18,25
20,15
20,17
20,19
22,11
22,39
22,41
22,43
22,47
22,51
24,9
24,51
26,9
26,45
26,47
26,51
28,43
30,9
30,43
30,45
32,9
32,45
34,11
34,43
36,11
36,41
38,13
38,35
38,37
40,15
40,29
40,31
42,17
42,27
"F",31,1343,1395
2,35
2,37
4,35
6,33
6,35
8,31
10,29
10,33
12,25
12,27
14,23
16,21
20,19
20,33
22,11
22,13
22,19
22,35
22,47
22,51
24,13
24,43
24,45
24,51
26,9
26,13
26,17
26,45
26,47
26,51
28,13
28,15
28,43
30,9
30,41
32,9
32,39
34,11
36,13
38,13
38,37
40,13
40,31
40,33
40,37
42,15
42,17
42,19
42,27
42,29
42,35
44,23
44,25
"F",32,1396,1456
1,33
3,31
5,29
5,33
7,25
7,27
9,21
9,23
11,19
13,17
13,33
15,17
15,33
17,15
17,35
19,15
19,37
19,49
19,51
21,15
21,37
21,45
21,51
23,9
23,11
23,15
23,37
23,39
23,41
23,43
23,47
23,49
23,51
25,7
25,11
25,15
25,43
25,45
27,7
27,11
27,15
27,41
29,11
29,15
29,39
31,7
31,13
31,15
33,9
35,11
35,13
37,37
39,15
39,31
39,33
39,35
41,15
41,29
43,17
43,19
43,21
"F",33,1457,1513
2,23
2,25
4,21
6,19
6,25
8,17
8,27
10,29
12,15
12,31
14,33
16,35
18,37
20,15
20,37
20,49
20,51
22,15
22,37
22,45
22,51
24,17
24,37
24,39
24,41
24,43
24,47
24,49
24,51
26,7
26,9
26,11
26,17
26,43
26,45
28,15
28,41
30,5
30,15
30,39
32,5
32,11
32,15
34,7
36,9
38,11
38,13
38,37
40,15
40,31
40,33
40,35
42,15
42,29
44,17
44,19
44,21
"F",34,1514,1576
1,23
3,19
3,21
3,25
5,17
7,15
7,25
9,15
9,27
11,13
11,31
13,13
13,33
15,13
15,35
17,37
19,15
19,37
21,17
21,37
21,47
21,51
23,17
23,43
23,45
23,51
25,17
25,35
25,39
25,41
25,47
27,17
27,35
27,37
27,43
29,15
29,41
31,7
31,9
31,11
31,15
33,5
33,11
33,15
33,39
35,13
35,15
35,39
37,5
37,39
39,7
41,9
41,11
41,13
41,15
41,31
41,35
41,37
43,15
43,29
45,17
45,19
45,21
"F",35,1577,1639
3,21
3,23
5,19
5,25
5,27
7,17
7,29
9,17
9,31
11,17
11,33
13,17
13,35
15,17
15,37
17,37
19,19
19,37
21,37
23,37
23,47
23,51
25,35
25,43
25,45
25,51
27,19
27,35
27,41
27,47
29,17
29,33
29,39
29,45
31,15
31,33
31,35
31,43
33,5
33,7
33,15
35,3
35,9
35,15
35,41
37,3
37,7
37,41
39,5
39,41
41,7
41,35
41,39
43,11
43,13
43,15
43,31
43,37
45,15
45,29
47,17
47,19
47,21
"F",36,1640,1696
2,21
2,23
4,27
6,29
6,31
8,21
8,33
10,21
10,35
12,21
12,35
14,37
16,37
18,37
20,37
24,21
24,35
24,47
24,51
26,21
26,43
26,45
26,51
28,19
28,33
28,41
30,17
30,39
30,47
32,15
32,33
32,35
34,15
34,43
36,5
36,9
36,13
36,15
38,3
38,9
40,3
40,33
40,35
40,41
42,5
42,37
42,39
44,7
44,9
44,11
44,15
44,31
46,15
46,29
48,17
48,19
48,21
"F",37,1697,1755
2,27
2,29
4,27
4,29
6,27
6,31
8,27
8,33
10,27
10,35
12,27
12,35
14,33
16,33
18,25
20,25
22,23
22,47
22,51
24,23
24,45
24,51
26,21
26,43
28,19
28,41
28,51
30,17
30,31
30,37
30,39
30,49
32,31
32,33
32,45
34,43
36,3
36,9
36,13
36,15
36,43
38,3
38,5
38,7
38,41
40,33
40,37
40,39
42,5
42,9
42,11
42,13
42,15
44,15
44,31
46,29
48,17
48,23
50,21
"F",38,1756,1818
3,31
3,33
5,31
7,31
11,29
11,33
13,27
13,33
15,25
17,23
17,31
21,23
21,47
21,49
21,51
23,23
23,45
23,51
25,23
25,31
25,49
25,51
27,21
27,31
27,43
27,49
27,51
29,19
29,33
29,39
29,41
29,51
31,17
31,33
31,35
31,47
31,49
31,51
33,9
33,11
33,13
33,45
33,51
35,7
37,1
37,3
37,5
37,43
39,33
39,37
39,41
41,3
41,7
41,9
41,11
41,13
41,15
45,31
47,17
47,25
47,27
49,19
49,23
"F",39,1819,1870
1,37
3,33
3,39
5,29
7,25
9,23
11,21
11,39
13,21
13,39
15,37
17,37
19,35
21,33
23,31
23,47
23,51
25,43
25,51
27,15
27,17
27,31
27,41
27,51
29,33
29,35
29,37
29,39
29,45
29,51
31,5
31,7
31,13
33,3
33,43
35,3
35,33
35,35
35,41
37,3
37,31
39,13
41,15
41,29
43,15
43,25
43,27
45,15
45,23
47,17
47,19
47,21
"F",40,1871,1930
2,37
2,39
2,45
4,33
4,35
6,27
6,29
6,43
8,25
8,43
10,23
12,23
12,41
14,41
16,21
16,39
18,21
18,37
18,45
18,47
18,51
20,33
20,43
20,51
22,21
22,33
22,41
22,45
22,51
24,9
24,19
24,33
24,39
26,7
26,11
26,15
26,17
26,33
26,35
26,43
28,3
30,7
30,41
32,9
32,39
34,11
34,35
34,37
36,11
36,27
38,11
38,27
40,11
40,25
42,11
42,19
42,21
42,23
44,15
44,17
"F",41,1931,1984
2,31
2,39
4,29
4,39
6,23
6,25
6,27
10,39
10,41
10,43
12,13
12,45
14,9
14,11
14,21
14,41
16,7
16,13
16,21
16,39
18,7
18,13
18,15
18,21
18,39
20,5
20,39
22,5
24,39
24,41
24,43
24,45
26,51
28,29
28,33
28,35
28,37
28,39
28,41
28,43
28,45
28,47
28,51
30,19
30,23
30,25
30,51
32,7
32,13
32,15
32,17
32,51
34,9
34,11
"F",42,1985,2037
1,35
1,37
1,39
3,31
3,41
5,27
5,29
5,31
5,41
7,25
9,9
9,25
9,39
11,7
11,13
11,39
13,7
13,43
15,7
15,13
15,15
15,23
15,41
15,43
15,45
17,15
17,19
17,21
17,39
17,47
17,49
17,51
19,51
21,45
21,47
21,49
21,51
23,7
23,39
23,41
23,51
25,7
25,27
25,33
25,35
25,37
29,7
29,19
29,23
29,25
31,9
31,11
31,15
"F",43,2038,2094
1,37
1,39
1,41
1,43
3,35
5,29
5,31
5,33
5,43
7,5
7,27
7,43
9,3
9,7
9,9
9,43
11,3
11,25
11,41
13,9
13,25
13,41
13,43
13,45
13,51
15,3
15,11
15,21
15,23
15,51
17,5
17,13
17,15
17,17
17,19
17,43
17,45
17,51
19,39
21,37
23,7
23,25
23,33
23,35
25,25
27,21
27,23
27,27
29,7
29,13
29,17
29,19
29,21
29,23
29,25
31,9
31,11
"F",44,2095,2148
1,37
1,39
1,41
1,43
3,35
3,45
5,9
5,29
5,45
7,7
7,9
7,27
7,43
9,7
9,9
9,27
9,45
9,47
11,13
11,25
11,51
13,15
13,23
13,45
13,47
13,49
13,51
15,7
15,17
15,45
17,9
17,47
19,9
19,39
19,45
21,9
21,27
21,29
21,37
23,9
23,25
23,33
23,35
25,7
25,25
27,7
27,25
29,9
29,13
29,15
29,19
29,21
29,25
31,23
"F",45,2149,2188
2,35
2,37
2,47
4,29
4,47
6,9
6,29
8,9
8,13
8,49
10,15
10,27
10,51
12,9
12,17
12,23
12,25
12,43
14,43
16,11
16,47
18,11
18,49
20,11
20,41
20,47
22,9
22,27
22,31
22,33
22,37
24,25
24,35
26,25
28,9
28,13
28,15
28,25
30,21
30,25
"F",46,2189,2244
1,39
1,41
1,43
1,45
3,13
3,33
3,35
3,37
5,13
5,15
5,47
5,49
7,17
7,31
9,15
9,19
9,27
9,43
9,49
11,15
11,21
11,23
11,43
13,15
13,43
15,15
17,13
17,41
17,43
19,41
19,43
19,45
19,49
21,11
21,29
21,31
21,51
23,9
23,27
23,33
23,35
23,43
23,49
23,51
25,9
25,37
25,39
27,11
27,13
27,15
27,17
27,23
27,25
27,29
29,25
29,29
"F",47,2245,2306
1,41
1,43
3,13
3,15
3,17
3,37
3,45
5,13
5,15
5,19
5,33
5,47
7,15
7,21
7,29
7,47
9,17
9,21
9,23
9,25
11,17
11,43
13,15
13,43
15,45
17,13
17,39
17,41
19,11
19,37
21,9
21,27
21,29
21,31
21,33
21,39
21,41
21,43
21,45
21,47
21,49
23,9
23,27
23,35
25,11
25,29
25,37
25,39
25,41
25,43
25,45
25,47
25,51
27,13
27,19
27,21
27,23
27,27
27,31
27,49
27,51
29,29
"F",48,2307,2350
1,41
1,43
3,31
3,33
3,35
3,43
5,13
5,15
5,17
5,27
5,43
7,13
7,19
7,23
7,43
9,15
9,43
11,15
11,43
13,15
13,43
15,13
15,43
17,11
19,9
19,51
21,7
21,29
21,33
21,51
23,35
23,49
23,51
25,7
25,21
25,23
25,29
27,9
27,11
27,13
27,15
27,19
27,25
27,29
"F",49,2351,2385
1,37
1,39
1,41
1,43
1,45
3,29
3,31
3,47
5,25
5,45
7,15
7,17
7,21
7,45
9,15
11,15
13,15
15,13
17,51
19,11
19,51
21,9
21,37
21,51
23,7
23,51
25,29
27,7
27,11
27,13
27,19
27,21
27,27
29,9
29,15
"F",50,2386,2431
2,33
2,35
2,37
2,41
4,29
4,31
4,41
6,25
6,27
6,41
8,23
10,21
10,41
12,19
12,39
14,17
14,39
16,39
18,15
18,41
20,15
20,51
22,13
22,51
24,11
24,39
24,51
26,11
26,51
28,9
28,37
30,7
30,27
30,29
30,31
30,33
30,35
32,21
32,27
34,7
34,17
34,25
34,27
36,9
36,11
36,15
"F",51,2432,2479
1,29
3,25
3,29
5,23
5,29
7,21
7,31
7,33
9,19
9,35
11,19
13,17
13,37
15,17
15,37
17,37
21,15
23,15
23,37
23,39
23,41
23,43
23,45
23,51
25,15
25,51
27,13
27,41
27,43
27,51
29,11
31,11
31,37
33,9
33,37
35,7
37,19
37,21
37,27
37,31
37,33
37,35
39,7
39,17
39,25
41,9
41,11
41,15
"F",52,2480,2529
2,27
2,31
4,27
4,33
6,25
6,35
8,25
8,37
10,23
12,23
14,21
14,37
16,21
16,37
18,19
18,35
18,43
18,49
20,19
20,37
20,39
20,51
22,17
22,41
22,43
22,49
22,51
24,15
24,39
26,13
26,43
28,11
28,45
30,9
30,39
32,7
34,25
34,29
34,37
36,7
36,17
36,19
36,21
36,25
36,33
36,35
38,9
38,11
38,13
38,15
"F",53,2530,2585
2,27
2,29
4,33
6,25
6,35
8,25
8,37
10,37
12,37
14,23
16,23
16,37
18,39
18,45
18,47
18,49
20,21
20,37
20,41
20,51
22,45
22,47
22,49
22,51
24,15
24,17
24,19
24,41
26,13
26,39
28,13
28,35
28,37
30,11
30,43
30,45
32,11
32,33
32,39
32,47
34,9
34,43
34,45
36,7
36,29
36,31
36,39
36,47
38,7
38,19
38,23
38,35
40,9
40,11
40,15
40,21
"F",54,2586,2644
2,27
2,29
2,31
4,27
4,35
6,27
6,37
10,37
12,25
12,37
12,43
12,45
14,25
14,37
14,49
16,25
16,41
16,51
18,39
18,43
20,23
20,43
22,15
22,17
22,19
22,21
22,41
24,13
24,41
26,39
28,11
28,33
30,11
30,33
32,9
32,35
32,37
32,39
32,41
32,43
32,45
32,47
34,7
34,31
34,49
36,19
36,27
36,33
36,39
36,41
36,43
36,45
36,47
36,49
38,9
38,11
38,15
38,21
38,25
"F",55,2645,2699
2,29
2,31
4,27
4,31
6,37
8,25
8,39
10,25
10,37
12,25
12,41
12,47
14,25
14,37
14,41
14,49
16,37
18,23
18,37
18,39
20,37
20,39
20,43
22,13
22,15
24,11
24,41
26,35
26,37
26,39
28,33
30,9
30,35
32,29
32,31
32,37
32,39
34,19
34,21
34,33
34,45
34,47
34,49
36,9
36,13
36,15
36,17
36,35
36,51
38,11
38,25
38,27
38,47
40,47
40,49
"F",56,2700,2753
2,33
2,35
4,29
6,27
8,27
8,37
10,25
10,27
10,37
12,23
12,37
12,39
12,45
14,43
14,45
16,11
16,41
18,9
18,15
20,13
20,21
22,7
22,13
22,15
22,17
22,19
24,7
24,39
26,7
26,35
26,37
28,7
28,35
30,7
30,45
30,47
30,49
32,21
32,23
32,33
32,35
32,51
34,7
34,17
34,25
34,27
34,37
34,47
34,49
34,51
36,9
36,11
36,49
36,51
"F",57,2754,2794
2,51
4,27
4,29
4,49
4,51
6,21
6,23
6,41
6,43
6,45
6,51
8,9
8,15
8,47
8,49
8,51
10,7
10,47
12,5
12,47
14,7
14,47
14,49
14,51
16,51
18,9
18,51
20,9
20,49
22,9
22,49
24,13
24,15
24,21
24,23
24,25
24,27
24,29
24,31
26,17
26,19
"F",58,2795,2835
1,49
3,31
3,33
3,35
3,37
3,39
3,45
3,51
5,25
5,27
5,51
7,17
7,21
7,23
7,45
7,51
9,9
9,11
9,15
9,51
11,7
11,51
13,51
15,7
15,45
15,47
15,49
17,9
17,45
19,45
23,11
23,27
23,29
23,31
23,33
23,45
25,15
25,21
25,23
27,17
27,19
"F",59,2836,2883
2,31
2,33
2,41
4,27
4,29
4,43
6,25
6,41
6,47
6,49
8,23
8,41
8,47
8,51
10,15
10,17
10,19
10,21
10,43
10,47
10,51
12,13
12,51
14,9
14,11
14,51
16,7
16,49
18,45
18,47
20,7
20,45
22,9
22,43
24,11
24,43
26,11
26,39
28,13
28,21
28,23
28,25
28,27
28,33
30,15
30,17
30,35
32,37
"F",60,2884,2926
1,35
1,37
3,31
3,39
5,29
7,27
9,25
9,39
11,25
11,49
13,23
13,41
13,49
13,51
15,17
15,21
15,43
15,47
15,49
15,51
17,15
17,51
19,9
19,11
19,13
19,51
21,7
21,51
23,7
23,47
23,49
25,9
27,11
27,47
29,47
31,41
31,43
33,13
33,23
33,25
33,27
35,15
35,19
"F",61,2927,2972
2,29
2,31
4,27
4,31
6,25
6,31
8,23
8,31
10,23
12,33
14,21
14,35
16,21
16,37
16,39
18,21
18,41
20,17
20,19
20,21
20,43
20,47
20,49
22,15
22,51
24,13
24,51
26,9
26,11
26,51
28,7
28,51
30,7
30,49
32,9
32,47
34,11
34,47
36,41
36,43
38,37
40,13
40,31
40,33
42,15
42,19
"F",62,2973,3016
1,29
3,29
3,31
5,33
7,27
7,35
9,27
9,35
11,25
11,37
15,23
15,39
17,23
17,39
19,21
19,47
19,49
21,11
21,13
21,19
21,39
21,41
21,51
23,9
23,51
25,47
25,49
25,51
27,7
29,7
29,45
31,45
33,9
33,43
35,39
35,41
37,15
37,33
37,35
39,17
39,19
39,21
39,27
41,23
"F",63,3017,3069
2,33
2,35
4,37
6,39
8,31
8,41
10,31
10,41
12,29
14,23
14,27
14,39
16,21
16,25
18,19
20,11
20,17
20,43
20,49
20,51
22,7
22,39
22,41
22,45
22,51
24,5
24,15
24,47
24,49
24,51
26,5
26,11
26,15
26,45
28,5
28,43
30,7
30,45
32,9
32,11
32,45
34,11
34,43
36,13
36,39
38,15
38,33
38,35
40,17
40,31
42,25
42,27
42,29
"F",64,3070,3120
2,37
2,39
4,37
6,35
6,41
8,35
10,33
10,39
12,31
12,39
14,29
14,39
16,21
16,23
16,27
16,39
18,19
18,41
18,45
18,47
20,13
20,17
20,51
22,11
22,15
22,49
24,9
24,45
24,47
26,7
26,43
28,7
30,9
30,11
32,11
32,43
34,11
34,39
34,41
34,43
36,13
36,33
36,35
38,15
38,17
38,29
40,19
40,29
42,25
42,27
42,29
"F",65,3121,3176
1,37
1,39
3,35
3,39
5,29
5,31
7,27
9,25
11,23
11,39
13,9
13,19
13,21
13,41
15,7
15,17
15,41
15,47
15,49
15,51
17,5
17,7
17,13
17,15
17,41
17,43
17,51
19,47
19,49
19,51
21,5
21,43
23,9
23,41
25,9
25,39
27,9
27,39
29,9
29,33
29,35
29,37
31,9
31,29
33,9
33,27
35,13
35,15
35,25
37,17
37,19
37,27
39,19
39,27
41,23
41,25
"F",66,3177,3221
1,37
1,39
3,33
5,29
7,25
9,23
9,41
11,21
11,41
13,19
15,17
15,39
17,9
17,11
17,13
17,15
17,39
17,41
17,43
17,45
17,51
19,11
19,51
21,11
21,43
21,45
21,51
23,11
23,41
25,11
25,39
27,9
27,37
29,29
29,31
31,25
33,9
33,25
35,11
35,13
35,15
35,27
37,21
37,23
37,27
"F",67,3222,3289
1,41
3,43
5,39
5,43
7,39
7,43
9,23
9,27
9,29
9,37
9,43
11,21
11,31
11,33
11,35
11,43
13,19
13,43
15,17
17,7
17,9
17,15
17,45
19,5
19,9
19,13
19,45
21,5
21,43
23,5
23,41
25,5
25,39
27,7
27,9
27,11
27,39
27,41
27,43
29,11
29,51
31,11
31,51
33,13
33,17
33,41
33,51
35,19
35,23
35,25
35,27
35,45
37,29
37,47
37,49
39,31
39,37
39,43
39,45
39,51
41,33
41,37
41,47
41,49
41,51
43,35
43,51
45,51
"F",68,3290,3353
2,41
4,39
6,39
8,21
8,23
8,27
8,29
8,37
8,43
10,19
10,31
10,33
10,35
10,43
12,17
12,45
14,3
14,5
14,7
14,9
14,11
14,15
14,47
16,3
16,47
18,5
20,7
22,9
22,11
22,49
22,51
24,51
26,13
